保護	950104129-004	 青:2 黄:2 白:2 紫:1 桃:1 緑:1 橙:1 茶:1
保護	950104226-002	 桃:4 白:3 緑:2 青:1 黄:1
外交	950104191-003	 緑:2 黄:2 白:2 紫:1 赤:1 青:1 茶:1 黒:1
外交	950104025-013	 灰:3 黒:2 白:2 紫:1 青:1 橙:1 黄:1
外交	950107047-010	 青:3 黒:2 灰:2 白:2 橙:1 黄:1
ヒット	950103020-009	 赤:3 茶:3 黄:2 紫:1 橙:1 黒:1
ヒット	950105205-019	 赤:7 橙:1 黄:1 桃:1 白:1
ヒット	950105176-001	 赤:5 橙:2 黄:2 青:1 白:1
かたち	950101060-005	 青:2 紫:1 桃:1 緑:1 茶:1 橙:1 黄:1 灰:1 黒:1 白:1
かたち	950101060-006	 黄:2 灰:2 白:2 緑:2 青:1 茶:1 桃:1
かたち	950104049-002	 茶:3 黄:2 黒:2 橙:1 赤:1 灰:1 緑:1
減量	950104075-012	 青:4 紫:2 黄:2 赤:1 桃:1 白:1
減量	950104075-013	 黒:3 青:2 紫:2 茶:1 橙:1 赤:1 白:1
減量	950104075-014	 青:4 紫:1 赤:1 茶:1 橙:1 黄:1 白:1 緑:1
原子	950104039-004	 白:5 青:3 茶:1 黄:1 灰:1
原子	950104039-003	 青:4 黒:3 白:2 黄:1 灰:1
原子	950104039-004	 青:3 黒:3 白:2 橙:1 黄:1 灰:1
理解	950105128-002	 緑:3 赤:2 黒:2 白:2 青:1 橙:1
理解	950101008-016	 青:4 緑:2 茶:1 黄:1 灰:1 黒:1 白:1
理解	950103008-014	 青:4 橙:2 黄:2 紫:1 白:1 緑:1
頂点	950106105-017	 白:3 赤:2 橙:2 紫:1 桃:1 黒:1 緑:1
頂点	950101069-004	 緑:3 青:2 赤:2 黄:2 橙:1 黒:1
頂点	950105115-021	 赤:6 黄:2 青:1 橙:1 灰:1
高級	950101073-026	 黄:3 紫:2 黒:2 橙:1 茶:1 赤:1 桃:1
高級	950101073-010	 紫:6 黄:4 黒:1
高級	950106159-001	 紫:3 黄:3 赤:2 青:1 橙:1 黒:1
成立	950105145-011	 黄:3 青:2 赤:2 緑:2 橙:1 灰:1
成立	950106157-010	 灰:4 橙:2 青:1 赤:1 黒:1 桃:1 白:1
成立	950107016-005	 青:4 赤:2 白:2 紫:1 灰:1 桃:1
押し	950105094-007	 赤:4 茶:2 青:1 橙:1 黄:1 黒:1 灰:1
押し	950105094-009	 赤:4 茶:3 黒:2 灰:2
押し	950107103-009	 橙:4 紫:2 赤:2 青:1 茶:1 黒:1
職	950101009-002	 赤:2 緑:2 灰:2 青:1 橙:1 黄:1 黒:1 白:1
職	950106034-005	 黒:3 茶:2 灰:2 白:2 青:1 紫:1
職	950106082-006	 白:4 橙:2 黒:2 赤:1 灰:1 緑:1
路上	950105239-003	 灰:4 白:2 緑:2 茶:1 橙:1 黒:1
路上	950101119-001	 黒:3 橙:2 赤:2 灰:2 茶:1 黄:1
路上	950101032-014	 灰:7 青:2 茶:1 緑:1
インタビュー	950101016-001	 赤:2 紫:1 緑:1 青:1 橙:1 茶:1 黄:1 灰:1 黒:1 白:1
インタビュー	950101016-002	 黄:3 青:2 黒:2 白:2 桃:1 緑:1
インタビュー	950107050-005	 赤:2 橙:2 白:2 紫:1 青:1 黄:1 灰:1 黒:1
ラン	950103020-009	 青:3 赤:3 茶:1 橙:1 黄:1 灰:1 緑:1
ラン	950104222-005	 紫:3 桃:3 白:2 茶:1 橙:1 黄:1
ラン	950104222-001	 白:6 紫:2 桃:2 黄:1
巨額	950106155-008	 黄:3 黒:3 赤:2 灰:2 橙:1
巨額	950105001-003	 赤:4 黄:2 灰:2 橙:1 茶:1 黒:1
巨額	950105145-039	 赤:5 黒:4 黄:2
子ども	950104216-001	 桃:4 黄:2 赤:1 黒:1 灰:1 白:1 緑:1
子ども	950104211-003	 黄:3 白:3 青:1 橙:1 黒:1 桃:1 緑:1
子ども	950105082-005	 赤:4 桃:2 青:1 茶:1 黄:1 白:1 緑:1
わずか	950101159-014	 灰:4 茶:3 紫:2 青:1 橙:1
わずか	950104051-008	 灰:6 茶:2 赤:1 黄:1 緑:1
わずか	950105013-002	 黄:3 白:2 紫:1 青:1 橙:1 灰:1 黒:1 緑:1
対話	950107006-010	 緑:3 青:2 赤:2 黒:2 橙:1 黄:1
対話	950105187-003	 紫:2 緑:2 青:2 桃:1 橙:1 茶:1 灰:1 白:1
対話	950104029-004	 青:2 橙:2 黒:2 緑:2 茶:1 桃:1 灰:1
難色	950101015-020	 灰:5 紫:2 黒:2 橙:1 緑:1
難色	950105017-009	 灰:5 赤:3 紫:1 茶:1 黒:1
難色	950106155-005	 青:3 灰:3 紫:2 赤:1 黄:1 黒:1
地位	950104062-002	 白:3 赤:1 緑:1 青:1 茶:1 橙:1 黄:1 黒:1 灰:1
地位	950104062-008	 黄:2 灰:2 黒:2 赤:1 桃:1 緑:1 青:1 橙:1
地位	950101075-003	 紫:2 赤:2 黄:2 黒:2 緑:2 白:1
ＨＬＡ	950105147-006	 黄:2 桃:2 黒:2 灰:2 紫:1 白:1 緑:1
ＨＬＡ	950105147-004	 白:3 青:2 緑:2 橙:1 赤:1 黄:1 灰:1
ＨＬＡ	950105147-010	 白:8 桃:2 青:1
集団	950105061-006	 青:4 黒:4 赤:1 黄:1 灰:1
集団	950101147-012	 青:2 赤:2 黒:2 白:2 紫:1 黄:1 灰:1
集団	950104011-013	 灰:5 黒:3 青:1 橙:1 緑:1
手順	950106001-003	 青:3 橙:2 灰:2 白:2 緑:2
手順	950105244-002	 白:5 青:4 紫:1 灰:1
手順	950107015-005	 白:5 黒:2 紫:1 黄:1 灰:1 緑:1
県道	950105221-001	 黒:5 灰:3 茶:2 緑:1
県道	950101167-001	 赤:3 青:2 灰:2 茶:1 黄:1 黒:1 緑:1
県道	950107007-012	 灰:4 黒:3 青:2 茶:1 緑:1
合間	950104195-025	 灰:3 橙:2 黄:2 茶:1 黒:1 白:1 緑:1
合間	950104151-009	 青:3 紫:2 茶:2 灰:2 赤:1 白:1
合間	950106180-010	 緑:5 橙:2 黄:2 青:1 黒:1
石	950101060-003	 灰:8 黒:2 白:1
石	950104175-005	 灰:7 青:1 茶:1 黒:1 緑:1
石	950101060-005	 灰:5 緑:2 橙:1 黒:1 桃:1 白:1
越境	950105051-002	 茶:3 赤:2 灰:2 青:1 黄:1 黒:1 緑:1
越境	950106024-004	 赤:4 灰:3 紫:1 橙:1 黒:1 緑:1
越境	950104160-005	 赤:4 灰:3 黄:2 茶:1 桃:1
事件	950104110-001	 橙:2 赤:2 黒:2 灰:2 青:1 桃:1 白:1
事件	950105051-004	 赤:3 黒:3 灰:3 黄:1 緑:1
事件	950104175-009	 黒:6 赤:3 紫:1 灰:1
精度	950105147-008	 青:7 紫:1 灰:1 白:1 緑:1
精度	950105147-016	 青:7 白:2 赤:1 黒:1
精度	950106118-004	 青:6 黒:2 白:2 赤:1
ページ	950103081-016	 白:7 緑:2 青:1 黄:1
ページ	950101071-030	 灰:5 白:2 青:1 橙:1 茶:1 黒:1
ページ	950101139-003	 白:5 青:2 緑:2 黄:1 灰:1
飛行機	950107037-002	 白:5 青:2 灰:2 橙:1 緑:1
飛行機	950107037-004	 白:8 青:1 灰:1 桃:1
飛行機	950104122-001	 白:6 青:1 紫:1 赤:1 灰:1 黒:1
底	950104155-002	 灰:5 紫:2 青:1 茶:1 黒:1 桃:1
底	950104155-003	 黒:7 茶:1 黄:1 灰:1 白:1
底	950105200-012	 茶:5 黒:3 灰:2 青:1
決済	950103038-015	 赤:5 黒:2 青:1 茶:1 黄:1 緑:1
決済	950104129-004	 青:3 赤:2 黄:2 白:2 灰:1 黒:1
決済	950103086-013	 緑:4 橙:2 白:2 青:1 赤:1 黄:1
政策	950101053-010	 灰:3 黒:3 紫:2 青:2 白:1
政策	950106001-004	 茶:3 青:2 黒:2 白:2 緑:2
政策	950101034-008	 灰:3 茶:2 青:1 赤:1 黄:1 黒:1 白:1 緑:1
連れ	950106156-002	 橙:4 紫:1 青:1 黄:1 灰:1 黒:1 桃:1 緑:1
連れ	950103141-010	 黒:3 黄:2 桃:2 紫:1 赤:1 橙:1 緑:1
連れ	950106156-008	 赤:4 桃:2 緑:2 橙:1 黄:1 白:1
ごみ	950107033-016	 灰:6 黒:4 茶:1
ごみ	950104227-007	 灰:6 黒:2 緑:2 青:1
ごみ	950106149-015	 灰:5 茶:3 橙:1 黒:1 白:1
同社	950104161-003	 青:4 黒:4 紫:1 黄:1 灰:1
同社	950104161-004	 白:3 茶:2 黄:2 紫:1 青:1 橙:1 灰:1
同社	950105176-009	 青:3 橙:2 緑:2 赤:1 黒:1 灰:1 白:1
ショッピング	950101071-021	 橙:3 黄:2 紫:1 赤:1 桃:1 緑:1 茶:1 白:1
ショッピング	950103086-002	 黄:3 白:3 桃:2 青:1 橙:1 緑:1
ショッピング	950101071-007	 桃:4 橙:2 黒:2 青:1 赤:1 黄:1
タイムズ	950101033-003	 白:3 紫:2 青:2 灰:2 赤:1 黄:1
タイムズ	950107052-002	 茶:3 黄:3 橙:2 青:1 赤:1 灰:1
タイムズ	950105179-002	 灰:3 赤:2 白:2 紫:1 青:1 黄:1 黒:1
開発	950101157-005	 青:3 黄:3 赤:1 茶:1 黒:1 白:1 緑:1
開発	950106149-003	 灰:3 黒:3 青:2 黄:2 赤:1
開発	950101161-021	 青:3 紫:2 灰:2 赤:1 茶:1 黄:1 白:1
執行	950107015-005	 灰:4 橙:2 黄:2 紫:1 青:1 茶:1
執行	950106011-006	 黒:4 赤:2 青:1 紫:1 茶:1 灰:1 白:1
執行	950106011-012	 青:3 茶:2 灰:2 紫:1 橙:1 黒:1 白:1
自治	950106082-027	 青:2 黒:2 灰:2 緑:2 橙:1 赤:1 白:1
自治	950101034-011	 緑:4 茶:2 白:2 紫:1 青:1 赤:1
自治	950106149-006	 緑:3 橙:2 黒:2 青:1 黄:1 桃:1 白:1
人道	950105053-008	 青:2 茶:2 灰:2 白:2 紫:1 赤:1 桃:1
人道	950104165-001	 白:3 茶:2 黄:2 緑:2 橙:1 灰:1
人道	950105053-005	 茶:2 橙:2 白:2 赤:1 緑:1 青:1 黒:1 灰:1
値上げ	950107027-003	 赤:6 黄:2 灰:1 黒:1 緑:1
値上げ	950107027-009	 赤:8 黒:2 黄:1
値上げ	950107027-005	 赤:4 黒:3 青:1 橙:1 茶:1 白:1
相手	950103071-008	 青:2 黒:2 紫:1 赤:1 桃:1 橙:1 黄:1 灰:1 白:1
相手	950104077-014	 赤:3 白:2 緑:2 青:1 橙:1 黄:1 桃:1
相手	950105240-010	 橙:3 紫:2 灰:2 茶:1 黒:1 白:1 緑:1
全般	950104146-004	 緑:3 青:2 橙:1 茶:1 黄:1 灰:1 黒:1 白:1
全般	950104146-002	 白:4 紫:1 赤:1 緑:1 青:1 橙:1 茶:1 灰:1
全般	950103121-001	 橙:3 青:2 黒:2 紫:1 灰:1 白:1 緑:1
直接	950105170-013	 黄:3 茶:2 赤:2 紫:1 黒:1 白:1 緑:1
直接	950106187-011	 赤:3 青:2 黄:2 黒:2 灰:1 緑:1
直接	950106164-001	 青:2 黄:2 灰:2 白:2 紫:1 橙:1 黒:1
逃亡	950107056-012	 黒:5 赤:2 青:1 紫:1 茶:1 灰:1
逃亡	950105156-003	 黒:5 赤:2 灰:2 紫:1 茶:1
逃亡	950103025-006	 灰:3 赤:2 黒:2 茶:1 黄:1 白:1 緑:1
上下	950106051-001	 茶:3 黒:3 灰:3 赤:1 白:1
上下	950104051-003	 黒:5 赤:2 橙:1 茶:1 黄:1 緑:1
上下	950103139-002	 白:3 緑:3 青:2 橙:1 黄:1 黒:1
パスポート	950101073-031	 赤:4 黒:2 青:1 紫:1 茶:1 橙:1 白:1
パスポート	950101162-009	 赤:4 青:2 茶:2 黄:2 緑:1
パスポート	950101073-031	 赤:3 青:2 緑:2 橙:1 茶:1 灰:1 黒:1
調整	950104129-004	 緑:4 白:3 紫:1 茶:1 橙:1 灰:1
調整	950105166-002	 青:3 灰:3 緑:2 橙:1 黄:1 黒:1
調整	950105020-002	 青:3 灰:2 赤:1 緑:1 橙:1 茶:1 黄:1 白:1
スタート	950101144-014	 白:4 赤:2 青:1 茶:1 橙:1 黄:1 黒:1
スタート	950101050-002	 白:7 青:2 茶:1 黄:1
スタート	950104227-001	 赤:5 黄:2 白:2 黒:1 緑:1
意欲	950106001-008	 赤:5 黄:2 青:1 黒:1 白:1 緑:1
意欲	950103055-019	 赤:4 黄:4 青:2 橙:1
意欲	950101104-013	 赤:5 橙:2 青:1 茶:1 黄:1 緑:1
女子	950104226-002	 桃:5 赤:4 茶:1 黄:1
女子	950101091-009	 桃:6 赤:5
女子	950101093-003	 桃:7 赤:2 橙:1 緑:1
自覚	950101041-005	 紫:4 青:3 赤:1 黄:1 灰:1 白:1
自覚	950105033-051	 青:3 茶:2 黒:2 赤:1 橙:1 黄:1 灰:1
自覚	950105033-055	 黄:4 橙:2 白:2 紫:1 灰:1 緑:1
模索	950103100-003	 灰:3 青:2 茶:2 黄:1 黒:1 桃:1 緑:1
模索	950104025-001	 灰:5 紫:3 青:2 桃:1
模索	950104047-004	 紫:3 茶:2 黄:2 青:1 赤:1 灰:1 白:1
排除	950104160-006	 灰:8 赤:1 黄:1 黒:1
排除	950101073-027	 赤:3 黒:3 紫:1 茶:1 灰:1 白:1 緑:1
排除	950107006-006	 黒:4 灰:3 橙:2 茶:1 白:1
項目	950104015-003	 白:3 黒:2 灰:2 緑:2 橙:1 黄:1
項目	950105222-002	 青:3 白:3 黒:2 茶:1 黄:1 灰:1
項目	950105017-004	 黄:3 緑:3 灰:2 青:1 赤:1 白:1
格付け	950105076-002	 橙:3 黒:2 紫:1 赤:1 桃:1 青:1 黄:1 灰:1
格付け	950105076-003	 赤:4 青:2 桃:2 紫:1 橙:1 黒:1
格付け	950105076-007	 紫:4 赤:3 茶:1 橙:1 白:1 緑:1
国境	950103026-002	 茶:3 黒:2 緑:2 紫:1 青:1 赤:1 灰:1
国境	950101168-002	 赤:4 緑:1 青:1 茶:1 黄:1 黒:1 灰:1 白:1
国境	950105057-004	 黒:3 赤:2 青:1 紫:1 橙:1 茶:1 灰:1 緑:1
分	950103001-005	 黄:4 橙:2 灰:2 白:2 青:1
分	950103002-016	 紫:2 茶:2 灰:2 黒:2 橙:1 桃:1 白:1
分	950105017-007	 灰:5 緑:2 青:1 茶:1 黄:1 黒:1
部品	950105078-001	 灰:5 黒:2 白:2 橙:1 緑:1
部品	950105077-005	 青:4 黒:3 灰:2 赤:1 白:1
部品	950105077-004	 灰:6 黒:2 紫:1 赤:1 桃:1
応募	950104065-005	 白:3 紫:2 緑:2 青:1 黄:1 桃:1 黒:1
応募	950101136-008	 緑:4 白:2 青:1 赤:1 茶:1 黄:1 黒:1
応募	950103038-040	 黄:4 白:4 青:2 赤:1
星空	950105230-008	 青:5 黄:3 黒:3
星空	950107034-012	 青:4 黒:3 黄:2 紫:1 茶:1
星空	950105230-009	 黄:5 青:4 黒:2
買い物	950106156-001	 黄:4 橙:2 桃:2 赤:1 黒:1 灰:1
買い物	950104031-005	 黄:4 橙:2 灰:2 紫:1 赤:1 緑:1
買い物	950106156-009	 黄:4 橙:3 桃:2 灰:1 緑:1
役所	950106157-008	 黒:2 白:2 紫:1 緑:1 青:1 茶:1 橙:1 黄:1 灰:1
役所	950104202-006	 青:2 茶:2 灰:2 黒:2 緑:2 白:1
役所	950106157-011	 灰:5 黒:2 茶:1 橙:1 黄:1 白:1
署員	950105169-001	 青:4 橙:2 灰:2 黄:1 黒:1 白:1
署員	950105239-003	 黒:3 青:2 黄:2 紫:1 灰:1 白:1 緑:1
署員	950105169-005	 青:6 灰:2 白:2 赤:1
死亡	950101021-006	 黒:8 黄:1 白:1 緑:1
死亡	950101167-002	 黒:7 赤:2 橙:1 灰:1
死亡	950103105-001	 黒:4 赤:2 灰:2 青:1 紫:1 白:1
順守	950104160-002	 青:4 緑:3 紫:1 茶:1 黄:1 灰:1
順守	950101163-002	 青:3 紫:3 黄:1 桃:1 黒:1 灰:1 緑:1
順守	950103022-005	 青:3 緑:3 白:2 茶:1 赤:1 黒:1
充電	950106158-001	 赤:3 灰:3 青:2 黄:2 黒:1
充電	950106158-010	 赤:4 黄:3 灰:2 青:1 茶:1
充電	950106158-006	 黄:8 赤:2 白:1
意識	950105016-048	 白:3 青:2 緑:1 茶:1 橙:1 黄:1 灰:1 黒:1
意識	950103080-015	 赤:5 黄:3 青:1 灰:1 白:1
意識	950105196-006	 赤:3 黄:2 灰:2 青:1 紫:1 白:1 緑:1
運用	950105016-050	 青:3 黒:3 灰:2 紫:1 桃:1 白:1
運用	950107029-001	 茶:3 青:2 黒:2 黄:1 灰:1 白:1 緑:1
運用	950105017-009	 白:3 青:2 黄:2 橙:1 茶:1 赤:1 黒:1
毎月	950106178-014	 緑:4 黒:3 白:3 青:1
毎月	950105127-003	 青:2 黄:2 白:2 緑:2 紫:1 灰:1 黒:1
毎月	950101074-020	 青:3 橙:3 紫:1 黄:1 灰:1 黒:1 緑:1
系	950105211-003	 白:3 青:2 茶:2 紫:1 赤:1 灰:1 黒:1
系	950101074-027	 黒:2 白:2 紫:1 桃:1 緑:1 青:1 茶:1 橙:1 灰:1
系	950103138-004	 茶:4 灰:2 緑:2 橙:1 黄:1 白:1
保存	950101166-001	 白:4 緑:3 青:1 橙:1 黒:1 灰:1
保存	950105153-003	 青:4 黒:2 緑:2 赤:1 黄:1 白:1
保存	950105201-006	 緑:3 黄:2 青:1 茶:1 橙:1 赤:1 桃:1 白:1
同一	950103008-046	 赤:3 青:2 灰:2 紫:1 黄:1 黒:1 緑:1
同一	950105246-003	 白:5 緑:2 青:1 赤:1 黄:1 灰:1
同一	950105247-017	 青:2 橙:2 黒:2 灰:2 茶:1 黄:1 緑:1
口調	950101134-029	 黒:4 紫:1 青:1 茶:1 橙:1 赤:1 灰:1 白:1
口調	950104132-017	 青:3 赤:2 黒:2 紫:1 茶:1 灰:1 桃:1
口調	950106128-014	 黄:3 紫:2 灰:2 白:2 赤:1 橙:1
見込み	950106149-002	 青:2 橙:2 茶:2 黄:2 紫:1 赤:1 緑:1
見込み	950104188-005	 黄:4 灰:2 青:1 橙:1 茶:1 黒:1 緑:1
見込み	950104202-009	 青:3 灰:3 黄:2 黒:1 白:1 緑:1
ＣＡＴＶ	950104227-001	 白:3 青:2 緑:2 赤:1 橙:1 茶:1 灰:1
ＣＡＴＶ	950103085-006	 白:4 青:1 紫:1 茶:1 黄:1 灰:1 黒:1 緑:1
ＣＡＴＶ	950104227-004	 緑:2 青:2 黒:2 赤:1 桃:1 橙:1 灰:1 白:1
ケタ	950104048-004	 青:4 紫:2 灰:2 黄:1 黒:1 白:1
ケタ	950104048-003	 黒:3 青:2 茶:2 赤:1 黄:1 灰:1 白:1
ケタ	950101024-023	 茶:3 黒:3 青:2 灰:2 橙:1
彼ら	950101162-022	 青:3 橙:2 白:2 茶:1 黄:1 灰:1 緑:1
彼ら	950105207-018	 青:4 橙:2 紫:1 茶:1 黒:1 桃:1 緑:1
彼ら	950104151-003	 青:5 白:3 黄:2 灰:1
総裁	950104170-002	 灰:3 橙:2 白:2 青:1 紫:1 黄:1 黒:1
総裁	950101024-025	 紫:4 黒:2 青:1 橙:1 赤:1 白:1 緑:1
総裁	950106021-013	 黒:4 灰:3 青:1 赤:1 黄:1 緑:1
出産	950107038-008	 赤:3 桃:2 白:2 茶:1 橙:1 黄:1 緑:1
出産	950104016-008	 桃:5 赤:3 白:2 橙:1
出産	950104069-002	 桃:6 白:2 紫:1 赤:1 黄:1
ライバル	950107103-007	 赤:9 黄:2
ライバル	950103056-006	 赤:9 青:1 紫:1
ライバル	950101093-007	 赤:4 紫:2 橙:2 黄:1 灰:1 桃:1
ＳＨ	950106105-003	 黒:4 紫:1 緑:1 橙:1 茶:1 黄:1 灰:1 白:1
ＳＨ	950106105-009	 青:3 灰:2 白:2 橙:1 茶:1 赤:1 緑:1
ＳＨ	950103070-015	 青:3 黄:2 紫:1 橙:1 赤:1 桃:1 白:1 緑:1
作成	950101031-012	 紫:2 青:2 茶:2 黄:1 灰:1 黒:1 白:1 緑:1
作成	950106164-001	 灰:3 白:3 黒:2 赤:1 桃:1 緑:1
作成	950105170-004	 白:3 緑:3 茶:2 青:1 黒:1 灰:1
行革	950107016-003	 青:3 橙:2 灰:2 白:2 黄:1 緑:1
行革	950106082-033	 青:3 黒:3 灰:2 茶:1 赤:1 黄:1
行革	950107016-007	 紫:3 黒:2 灰:2 青:1 黄:1 桃:1 緑:1
検討	950106168-003	 灰:4 茶:2 黒:2 白:2 赤:1
検討	950104129-002	 青:3 橙:2 赤:1 緑:1 黄:1 灰:1 黒:1 白:1
検討	950103002-009	 灰:4 白:3 黄:2 橙:1 黒:1
交代	950104012-026	 緑:3 紫:2 茶:2 赤:1 黄:1 灰:1 桃:1
交代	950103080-010	 黄:4 赤:2 青:1 茶:1 灰:1 白:1 緑:1
交代	950103055-017	 黄:3 紫:2 青:2 白:2 灰:1 黒:1
空洞	950104001-021	 灰:4 紫:2 茶:2 黒:2 白:1
空洞	950101011-007	 白:5 茶:2 灰:2 橙:1 緑:1
空洞	950104019-003	 白:5 黒:4 青:1 灰:1
官房	950105010-004	 黒:5 紫:1 青:1 赤:1 茶:1 桃:1 緑:1
官房	950103009-002	 灰:4 白:3 青:2 紫:1 黒:1
官房	950105164-001	 黒:3 紫:2 青:2 灰:2 茶:1 黄:1
声明	950106193-002	 青:3 黄:2 灰:2 紫:1 赤:1 茶:1 黒:1
声明	950107006-007	 青:3 赤:3 黄:2 茶:1 橙:1 緑:1
声明	950106044-004	 黒:3 橙:2 黄:2 青:1 紫:1 赤:1 緑:1
マーキュリー	950103086-027	 青:4 茶:2 紫:1 橙:1 黄:1 白:1 緑:1
マーキュリー	950103086-025	 白:3 青:2 赤:2 紫:1 橙:1 黄:1 緑:1
マーキュリー	950103086-005	 青:2 紫:2 橙:2 黄:2 白:2 黒:1
放置	950104151-010	 灰:3 紫:2 赤:2 茶:1 黄:1 黒:1 白:1
放置	950105155-003	 灰:5 黒:4 赤:1 緑:1
放置	950105125-004	 青:2 黄:2 黒:2 白:2 紫:1 赤:1 灰:1
オオカミ	950106181-007	 灰:5 茶:3 紫:1 白:1 緑:1
オオカミ	950106181-006	 茶:6 灰:2 紫:1 黒:1 白:1
オオカミ	950106181-007	 茶:5 灰:3 紫:1 青:1 黒:1
攻め	950106117-007	 赤:8 茶:1 黒:1 桃:1
攻め	950107103-009	 赤:4 橙:2 紫:1 青:1 茶:1 黒:1 緑:1
攻め	950106105-011	 赤:10 青:1
運営	950107019-001	 青:3 黒:3 灰:2 橙:1 白:1 緑:1
運営	950104011-007	 青:2 橙:2 白:2 緑:1 茶:1 黄:1 黒:1 灰:1
運営	950103087-001	 緑:2 黄:2 灰:2 桃:1 青:1 茶:1 黒:1 白:1
育児	950104063-002	 橙:3 白:3 黄:2 桃:2 赤:1
育児	950104016-011	 青:3 黄:3 橙:2 桃:2 黒:1
育児	950104069-008	 黒:3 橙:2 青:1 赤:1 黄:1 桃:1 白:1 緑:1
内	950106199-001	 黄:3 白:3 橙:1 茶:1 灰:1 黒:1 緑:1
内	950106199-011	 白:3 赤:2 茶:2 黒:2 青:1 緑:1
内	950106199-004	 黒:3 茶:2 黄:2 紫:1 灰:1 白:1 緑:1
運び	950101152-006	 青:3 黒:2 白:2 赤:1 黄:1 灰:1 緑:1
運び	950107102-016	 緑:5 青:3 茶:1 灰:1 白:1
運び	950105145-034	 灰:4 白:2 青:1 紫:1 黄:1 黒:1 緑:1
ファミリー	950104016-003	 白:3 黄:2 青:1 赤:1 橙:1 黒:1 桃:1 緑:1
ファミリー	950105115-014	 桃:6 橙:2 青:1 赤:1 黒:1
ファミリー	950104063-007	 桃:6 緑:2 青:1 橙:1 赤:1
提出	950104195-027	 黒:3 青:2 白:2 紫:1 茶:1 灰:1 緑:1
提出	950103008-067	 灰:2 紫:1 赤:1 緑:1 青:1 橙:1 茶:1 黄:1 黒:1 白:1
提出	950106174-002	 黒:3 白:3 灰:2 橙:1 黄:1 緑:1
棋士	950101075-010	 黄:4 茶:3 黒:2 紫:1 白:1
棋士	950101075-004	 茶:5 紫:3 黒:1 桃:1 白:1
棋士	950101075-013	 茶:4 紫:2 橙:2 黒:2 赤:1
タウン	950101071-019	 赤:2 茶:2 紫:1 緑:1 青:1 橙:1 黄:1 灰:1 白:1
タウン	950101071-019	 紫:2 橙:2 黄:2 白:2 赤:1 灰:1 緑:1
タウン	950101071-021	 茶:3 橙:2 緑:2 青:1 赤:1 黒:1 灰:1
討議	950101070-003	 赤:4 白:2 緑:2 橙:1 茶:1 黒:1
討議	950107006-002	 赤:4 黒:3 緑:2 青:1 灰:1
討議	950106016-002	 灰:5 茶:2 青:1 橙:1 黒:1 緑:1
オーバー	950105207-021	 赤:6 青:1 橙:1 黄:1 黒:1 白:1
オーバー	950103056-011	 赤:7 青:1 黄:1 桃:1 白:1
オーバー	950103056-012	 赤:6 青:1 橙:1 黄:1 灰:1 緑:1
発足	950107008-009	 橙:3 青:2 黄:2 灰:2 桃:1 白:1
発足	950101041-002	 赤:4 白:3 灰:2 黒:2
発足	950104158-003	 黄:5 赤:3 青:1 橙:1 灰:1
情勢	950106173-004	 赤:3 青:2 灰:2 紫:1 茶:1 白:1 緑:1
情勢	950103039-016	 青:3 黒:2 緑:2 茶:1 黄:1 桃:1 灰:1
情勢	950106188-002	 青:3 赤:2 紫:1 桃:1 橙:1 茶:1 黄:1 灰:1
位置	950105214-003	 黒:3 青:2 茶:2 白:2 赤:1 黄:1
位置	950105232-008	 青:3 黄:2 黒:2 紫:1 茶:1 赤:1 緑:1
位置	950101142-018	 白:6 青:2 黄:2 赤:1
確保	950101048-006	 黒:4 青:3 白:2 赤:1 緑:1
確保	950106021-010	 赤:4 青:2 茶:2 橙:1 灰:1 白:1
確保	950105128-008	 橙:2 赤:2 黒:2 緑:2 青:1 灰:1 白:1
偽造	950105246-001	 灰:4 黒:3 青:2 橙:2
偽造	950106157-001	 黒:7 灰:3 紫:1
偽造	950106164-001	 黒:6 灰:3 赤:1 緑:1
懸案	950107007-001	 赤:2 緑:2 青:2 紫:1 茶:1 灰:1 黒:1 白:1
懸案	950105052-002	 緑:3 赤:2 灰:2 白:2 青:1 茶:1
懸案	950103008-070	 緑:3 黒:2 灰:2 橙:1 茶:1 黄:1 白:1
家計	950105085-007	 赤:4 橙:2 黄:2 灰:1 桃:1 白:1
家計	950104062-010	 赤:4 橙:2 黄:2 青:1 黒:1 白:1
家計	950101159-020	 黄:3 赤:2 緑:2 青:1 橙:1 桃:1 白:1
賛同	950101161-025	 橙:3 青:2 緑:2 赤:1 黄:1 黒:1 桃:1
賛同	950107010-006	 橙:3 青:2 緑:2 紫:1 黄:1 灰:1 桃:1
賛同	950106150-006	 赤:2 橙:2 白:2 桃:1 緑:1 青:1 黄:1 黒:1
繰り返し	950104151-014	 緑:4 橙:2 黄:2 青:1 赤:1 灰:1
繰り返し	950106118-015	 橙:4 黒:2 緑:2 青:1 赤:1 黄:1
繰り返し	950105206-014	 茶:3 黒:3 紫:2 灰:1 白:1 緑:1
ドラマ	950107129-011	 緑:2 茶:2 赤:1 桃:1 青:1 橙:1 黄:1 黒:1 灰:1
ドラマ	950105115-020	 青:2 黄:2 灰:2 紫:1 赤:1 桃:1 茶:1 白:1
ドラマ	950105115-022	 青:2 灰:2 赤:1 緑:1 茶:1 橙:1 黄:1 黒:1 白:1
家事	950104063-002	 青:3 黄:2 黒:2 白:2 茶:1 橙:1
家事	950104016-002	 赤:3 茶:2 桃:1 緑:1 青:1 黄:1 灰:1 白:1
