室	 灰:4 白:4 茶:1 黒:1 緑:1
連邦	 青:3 赤:3 灰:2 黒:2 緑:1
彼	 青:7 緑:2 橙:1 黒:1
集会	 黄:4 灰:3 青:2 赤:1 緑:1
卵子	 黄:6 白:3 桃:2
アンケート	 白:9 青:1 黄:1
集	 黄:3 紫:1 赤:1 緑:1 青:1 茶:1 灰:1 黒:1 白:1
一部	 赤:4 白:4 黄:2 桃:1
管	 灰:4 青:3 紫:1 橙:1 黄:1 黒:1
最大	 赤:5 黒:2 緑:2 青:1 黄:1
人民	 黄:3 赤:2 白:2 紫:1 黒:1 灰:1 緑:1
トンネル	 黒:5 灰:4 青:1 茶:1
陸上	 青:3 白:3 茶:2 赤:2 緑:1
支店	 青:3 白:3 茶:1 黄:1 黒:1 灰:1 緑:1
製品	 白:6 黄:2 灰:2 緑:1
高齢	 茶:3 灰:2 赤:1 青:1 橙:1 黄:1 黒:1 白:1
渋滞	 灰:6 赤:2 茶:1 橙:1 黒:1
有名	 赤:5 紫:2 青:1 橙:1 白:1 緑:1
他人	 赤:3 茶:2 黄:2 灰:2 白:1 緑:1
水銀	 灰:6 白:4 青:1
種目	 緑:5 青:2 紫:1 灰:1 黒:1 白:1
林	 緑:7 青:1 橙:1 茶:1 白:1
メッセージ	 白:6 青:1 赤:1 橙:1 黄:1 桃:1
標準	 青:3 白:3 橙:1 茶:1 黄:1 灰:1 黒:1
独占	 黒:3 赤:2 白:2 青:1 橙:1 黄:1 緑:1
総理	 黒:4 灰:3 紫:1 橙:1 茶:1 黄:1
商戦	 赤:5 黄:2 青:1 茶:1 黒:1 白:1
撤退	 灰:6 紫:1 青:1 赤:1 茶:1 緑:1
ペット	 桃:4 茶:2 黒:2 白:2 橙:1
博士	 白:6 青:2 紫:1 茶:1 橙:1
メディア	 灰:3 黒:3 緑:2 茶:1 桃:1 白:1
秘書	 桃:2 白:2 青:1 紫:1 橙:1 黄:1 灰:1 黒:1 緑:1
各派	 灰:3 黒:2 白:2 橙:1 赤:1 黄:1 緑:1
キッカー	 黄:3 青:2 紫:1 赤:1 緑:1 橙:1 灰:1 黒:1
強硬	 黒:4 赤:3 黄:2 灰:2
移住	 白:3 赤:2 茶:2 灰:2 紫:1 橙:1
流通	 青:4 橙:2 灰:2 白:2 黒:1
航空	 青:9 橙:1 灰:1
マンション	 灰:6 白:4 茶:1
勢い	 赤:8 橙:2 黒:1
来	 緑:2 橙:2 灰:2 桃:1 青:1 茶:1 黄:1 白:1
女の子	 桃:6 赤:3 紫:1 緑:1
資産	 茶:5 黄:3 青:1 赤:1 緑:1
過去	 灰:3 紫:2 赤:2 黄:1 黒:1 白:1 緑:1
有力	 赤:4 青:2 緑:2 紫:1 橙:1 白:1
把握	 青:4 赤:2 黄:2 紫:1 茶:1 白:1
言明	 黄:3 橙:2 赤:2 黒:2 青:1 灰:1
普段	 緑:4 青:2 白:2 橙:1 黄:1 灰:1
終局	 灰:4 青:2 黒:2 紫:1 黄:1 白:1
発揮	 黄:3 緑:3 赤:2 橙:2 白:1
訪	 緑:6 青:1 茶:1 黄:1 灰:1 白:1
ファン	 赤:5 黄:2 桃:2 橙:1 灰:1
流れ	 青:8 赤:1 白:1 緑:1
社員	 青:5 白:2 緑:2 灰:1 黒:1
論議	 赤:2 青:2 白:2 桃:1 橙:1 茶:1 黄:1 黒:1
誘拐	 灰:5 黒:2 青:1 茶:1 黄:1 桃:1
上空	 青:8 白:2 黄:1
青年	 青:9 黒:1 緑:1
中央	 白:6 緑:2 赤:1 茶:1 灰:1
区間	 青:2 灰:2 紫:1 赤:1 茶:1 橙:1 黄:1 黒:1 白:1
難民	 黒:4 灰:3 紫:2 赤:1 茶:1
職務	 橙:3 茶:2 黒:2 青:1 灰:1 白:1 緑:1
陳述	 灰:3 黒:3 青:1 茶:1 赤:1 黄:1 緑:1
ミュージック	 赤:3 緑:3 茶:1 黄:1 灰:1 黒:1 白:1
支配	 黒:5 灰:2 紫:1 茶:1 黄:1 桃:1
大事	 赤:5 青:2 白:2 桃:1 黒:1
受賞	 黄:5 赤:4 紫:1 茶:1
主導	 青:4 黒:4 紫:1 赤:1 白:1
再現	 白:4 青:2 黄:2 灰:2 緑:1
混乱	 黄:3 赤:2 灰:2 黒:2 紫:1 茶:1
側近	 黒:2 灰:2 白:2 紫:1 青:1 赤:1 黄:1 緑:1
王	 赤:4 黄:4 青:1 紫:1 黒:1
効果	 黄:4 青:3 橙:2 黒:1 白:1
会議	 黒:5 青:1 赤:1 茶:1 黄:1 白:1 緑:1
レギュラー	 青:4 橙:2 白:2 茶:1 赤:1 黒:1
落雷	 黄:8 赤:2 白:1
会長	 茶:2 黒:2 紫:1 赤:1 緑:1 青:1 橙:1 黄:1 白:1
比較	 青:3 橙:2 灰:2 黒:2 紫:1 赤:1
衣装	 白:3 橙:2 赤:2 紫:1 青:1 黄:1 黒:1
人出	 黒:3 紫:2 茶:2 黄:2 赤:1 橙:1
菓子	 茶:5 黄:3 桃:2 赤:1
指令	 赤:2 青:2 黒:2 紫:1 橙:1 茶:1 黄:1 白:1
センター	 赤:3 灰:3 黄:2 桃:1 黒:1 白:1
カップル	 桃:8 紫:1 青:1 黒:1
様相	 白:4 紫:3 橙:1 灰:1 桃:1 緑:1
彼女	 桃:8 赤:2 橙:1
同国	 灰:3 青:2 茶:2 白:2 黄:1 黒:1
持続	 赤:3 緑:3 青:2 黄:2 白:1
積極	 赤:5 青:4 紫:1 桃:1
開幕	 赤:4 白:2 青:1 橙:1 茶:1 黄:1 緑:1
ゴールポスト	 白:7 赤:3 黄:1
着付け	 紫:4 白:3 青:1 茶:1 桃:1 緑:1
雑煮	 白:6 茶:4 黒:1
目標	 黄:4 青:3 赤:2 橙:1 桃:1
独走	 黄:3 橙:2 赤:2 青:1 黒:1 白:1 緑:1
都	 緑:3 紫:2 赤:2 青:1 茶:1 黄:1 桃:1
作品	 白:3 青:2 茶:2 黒:2 緑:2
宿泊	 白:3 緑:3 青:2 橙:2 茶:1
ブランド	 茶:3 橙:2 赤:2 黒:2 紫:1 桃:1
武力	 赤:3 黒:3 緑:2 紫:1 茶:1 灰:1
疑い	 黒:4 紫:3 赤:1 橙:1 黄:1 灰:1
列島	 緑:7 茶:3 青:1
ＣＤ	 灰:4 白:3 青:2 赤:1 緑:1
食品	 橙:3 緑:3 黄:2 白:2 茶:1
実行	 紫:2 赤:2 白:2 青:1 橙:1 茶:1 黄:1 黒:1
手配	 赤:3 灰:2 白:2 緑:2 紫:1 黒:1
息	 白:8 青:1 茶:1 桃:1
営業	 橙:2 黒:2 白:2 赤:1 緑:1 茶:1 黄:1 灰:1
認可	 青:3 赤:3 白:2 橙:1 黄:1 緑:1
アメリカン	 赤:5 青:2 紫:1 茶:1 黄:1 緑:1
ダム	 灰:5 青:4 黒:1 白:1
勝者	 赤:5 白:3 黄:2 青:1
必至	 赤:6 黒:2 橙:1 桃:1 白:1
関脇	 緑:3 灰:2 白:2 青:1 橙:1 茶:1 黄:1
ボート	 白:8 青:2 灰:1
隊	 赤:3 青:2 茶:2 灰:2 緑:2
党派	 灰:4 緑:3 赤:1 橙:1 黒:1 白:1
希望	 黄:5 青:2 白:2 桃:1 緑:1
強烈	 赤:8 茶:2 橙:1
違い	 灰:4 茶:3 赤:1 黄:1 黒:1 白:1
先輩	 青:4 赤:2 桃:2 紫:1 橙:1 黄:1
配達	 赤:3 青:2 黒:2 茶:1 黄:1 灰:1 緑:1
派遣	 青:2 橙:2 白:2 赤:1 緑:1 黄:1 灰:1 黒:1
画期的	 黄:5 赤:2 青:1 桃:1 白:1 緑:1
象徴	 白:4 紫:2 赤:2 茶:1 黄:1 緑:1
行政	 白:6 黒:2 紫:1 青:1 灰:1
銀	 灰:6 白:4 桃:1
起点	 赤:6 青:1 橙:1 黄:1 白:1 緑:1
スター	 黄:9 赤:2
急増	 赤:6 青:2 黄:1 黒:1 灰:1
もと	 茶:4 白:4 黒:2 赤:1
インターナショナル	 黄:5 白:3 橙:2 青:1
自殺	 黒:6 赤:2 紫:1 灰:1 白:1
地下	 灰:4 茶:3 黒:2 紫:1 青:1
福袋	 赤:9 黄:1 桃:1
伸び	 青:3 黄:3 白:2 橙:1 黒:1 緑:1
疲労	 灰:4 青:2 赤:2 紫:1 茶:1 黒:1
不妊	 灰:4 白:2 青:1 橙:1 茶:1 桃:1 黒:1
段階	 黒:3 橙:2 黄:2 灰:2 白:2
合理	 赤:4 青:2 白:2 緑:2 橙:1
メード	 白:4 黒:3 茶:1 黄:1 桃:1 緑:1
路	 灰:8 茶:1 橙:1 緑:1
反	 赤:2 茶:2 黒:2 灰:2 黄:1 桃:1 白:1
見もの	 桃:3 青:2 黄:2 紫:1 赤:1 橙:1 緑:1
氷	 白:6 青:4 緑:1
最多	 赤:3 黒:2 白:2 茶:1 橙:1 灰:1 緑:1
票	 白:6 青:2 黒:2 茶:1
工場	 灰:6 白:3 茶:2
念頭	 黒:3 白:2 紫:1 赤:1 桃:1 青:1 黄:1 灰:1
大会	 青:2 赤:2 橙:2 白:2 黄:1 黒:1 緑:1
手	 橙:3 茶:2 黄:2 桃:2 紫:1 黒:1
経験	 赤:2 黄:2 緑:2 青:1 橙:1 黒:1 桃:1 白:1
体操	 白:5 青:4 茶:1 緑:1
電気	 黄:4 橙:3 黒:2 青:1 赤:1
自動車	 灰:4 黒:4 白:2 紫:1
知的	 白:6 青:3 紫:1 赤:1
コンテスト	 黄:3 赤:2 白:2 紫:1 青:1 黒:1 緑:1
出火	 赤:9 橙:2
特別	 赤:3 黄:3 橙:2 紫:1 桃:1 白:1
国籍	 青:3 赤:3 白:2 紫:1 黄:1 黒:1
勉強	 赤:3 黒:3 青:2 灰:2 白:1
母体	 橙:3 桃:3 赤:2 黒:1 白:1 緑:1
同点	 青:4 黄:3 橙:1 黒:1 灰:1 緑:1
定着	 白:4 緑:2 紫:1 青:1 赤:1 黒:1 灰:1
復興	 緑:7 青:1 黒:1 灰:1 桃:1
パチンコ	 黄:4 灰:2 白:2 青:1 赤:1 黒:1
家	 白:3 赤:2 橙:2 青:1 茶:1 黒:1 灰:1
ロープウェイ	 緑:4 白:2 青:1 赤:1 茶:1 黒:1 灰:1
取りやめ	 灰:3 赤:2 緑:2 青:1 茶:1 黄:1 黒:1
装飾	 桃:3 青:2 紫:2 黄:2 橙:1 白:1
スタンド	 灰:4 青:3 茶:1 黄:1 黒:1 緑:1
液	 白:5 赤:2 青:1 茶:1 黒:1 緑:1
調停	 青:2 赤:2 桃:2 灰:2 茶:1 黄:1 緑:1
コース	 緑:3 橙:2 茶:2 白:2 黄:1 黒:1
変化	 黄:3 青:2 灰:2 紫:1 赤:1 橙:1 緑:1
財政	 黄:4 青:2 紫:1 赤:1 黒:1 灰:1 緑:1
検査	 灰:3 白:3 緑:3 赤:1 茶:1
診断	 白:4 灰:3 青:1 橙:1 赤:1 緑:1
人員	 灰:5 黄:2 青:1 橙:1 茶:1 白:1
通用	 緑:2 青:2 黒:2 赤:1 橙:1 茶:1 灰:1 白:1
地域	 茶:5 緑:4 灰:1 白:1
カメラ	 黒:8 黄:2 緑:1
軸	 黒:4 青:3 紫:1 黄:1 桃:1 灰:1
店員	 青:3 赤:3 白:3 橙:1 緑:1
考え	 橙:2 黒:2 白:2 紫:1 赤:1 桃:1 青:1 茶:1
支出	 赤:6 黄:2 青:1 黒:1 緑:1
工事	 黄:5 灰:3 黒:2 茶:1
文様	 茶:3 黒:3 紫:1 青:1 黄:1 灰:1 緑:1
食糧	 茶:3 緑:3 白:2 赤:1 橙:1 黄:1
タック	 灰:3 赤:2 黒:2 青:1 茶:1 白:1 緑:1
焼却	 灰:5 赤:4 橙:1 黒:1
体力	 赤:5 青:2 橙:2 白:1 緑:1
山頂	 青:5 茶:3 橙:1 白:1 緑:1
帆走	 白:5 青:2 橙:1 赤:1 黄:1 黒:1
コスト	 赤:4 黒:3 青:2 茶:1 白:1
関連	 灰:3 青:2 赤:2 茶:2 橙:1 桃:1
西	 赤:2 黄:2 白:2 緑:2 青:1 橙:1 灰:1
劇場	 茶:4 橙:3 紫:1 黄:1 白:1 緑:1
黒人	 黒:10 灰:1
初もうで	 赤:4 白:4 紫:1 橙:1 茶:1
国々	 緑:4 茶:3 白:2 赤:1 灰:1
我々	 白:3 緑:2 紫:1 赤:1 青:1 茶:1 橙:1 黒:1
最新	 白:6 青:1 赤:1 黄:1 桃:1 緑:1
区	 緑:4 紫:3 黄:2 青:1 桃:1
設定	 青:4 白:3 灰:2 黒:2
かるた	 白:4 緑:4 黄:2 灰:1
国営	 青:2 灰:2 白:2 紫:1 赤:1 緑:1 黄:1 黒:1
ライン	 白:5 赤:3 青:1 黄:1 緑:1
主	 黒:4 白:4 紫:1 茶:1 黄:1
志向	 白:4 青:1 赤:1 茶:1 黄:1 桃:1 黒:1 灰:1
主体	 白:4 青:2 黒:2 橙:1 桃:1 灰:1
極	 白:4 赤:2 灰:2 青:1 黒:1 緑:1
負傷	 赤:8 紫:1 黄:1 緑:1
守り	 黄:3 緑:2 青:1 紫:1 茶:1 橙:1 灰:1 白:1
リサーチ	 青:5 赤:1 黄:1 灰:1 黒:1 桃:1 白:1
講座	 青:4 黒:2 緑:2 黄:1 灰:1 白:1
進出	 赤:5 青:3 紫:1 黒:1 緑:1
勝負	 赤:6 青:2 橙:1 黄:1 白:1
人生	 白:4 灰:2 紫:1 橙:1 赤:1 黄:1 黒:1
正規	 白:6 黒:2 青:1 赤:1 桃:1
通訳	 白:4 青:3 橙:2 赤:1 桃:1
ミニ	 桃:5 白:3 赤:1 茶:1 黄:1
アップ	 赤:4 白:3 黒:2 橙:1 黄:1
大相撲	 茶:4 白:3 赤:2 紫:1 橙:1
収支	 青:4 白:3 赤:2 茶:1 灰:1
就職	 青:3 緑:3 黒:2 橙:1 赤:1 黄:1
国際	 青:3 黄:2 赤:1 緑:1 橙:1 茶:1 黒:1 灰:1
デザイナー	 紫:4 橙:2 白:2 黒:1 桃:1 緑:1
大関	 青:2 紫:2 黄:2 白:2 橙:1 黒:1 緑:1
一方	 白:3 青:2 黄:2 茶:1 赤:1 黒:1 灰:1
さまざま	 緑:4 茶:3 灰:2 橙:1 白:1
所得	 青:2 黄:2 紫:1 赤:1 桃:1 緑:1 橙:1 黒:1 白:1
見通し	 青:4 白:2 緑:2 紫:1 赤:1 黒:1
コンピューター	 灰:3 白:3 青:2 橙:1 赤:1 黒:1
祝賀	 赤:7 紫:1 桃:1 黒:1 白:1
僕	 青:5 黒:4 桃:1 白:1
ささやか	 桃:5 白:2 紫:1 橙:1 茶:1 黒:1
ゼネコン	 灰:4 橙:2 黒:2 赤:1 茶:1 白:1
艇	 白:5 青:3 灰:2 赤:1
重傷	 赤:8 紫:1 黒:1 灰:1
台	 茶:6 白:2 青:1 黒:1 緑:1
山ろく	 緑:7 茶:1 橙:1 黄:1 灰:1
公邸	 黒:3 白:3 紫:1 赤:1 茶:1 黄:1 緑:1
収容	 灰:5 黒:3 白:3
人間	 灰:3 黄:2 白:2 青:1 橙:1 茶:1 緑:1
容量	 白:5 青:3 赤:1 黄:1 緑:1
銭湯	 青:5 白:3 黄:1 灰:1 緑:1
計画	 白:6 青:2 黄:1 黒:1 灰:1
事項	 黒:4 白:3 緑:2 橙:1 赤:1
手口	 灰:4 赤:2 黄:2 紫:1 黒:1 緑:1
窓	 青:6 白:3 紫:1 桃:1
ＧＫ	 白:4 緑:3 青:1 黄:1 黒:1 灰:1
エア	 白:6 青:4 赤:1
拡大	 白:4 黄:3 赤:1 橙:1 黒:1 緑:1
倍増	 赤:4 青:1 橙:1 黄:1 黒:1 灰:1 白:1 緑:1
船籍	 青:3 灰:3 白:2 茶:1 黄:1 黒:1
改造	 灰:4 黄:2 青:1 橙:1 赤:1 黒:1 緑:1
実感	 緑:3 青:2 赤:2 橙:1 灰:1 黒:1 白:1
張り紙	 赤:2 青:2 白:2 紫:1 緑:1 茶:1 橙:1 灰:1
ハーフ	 灰:5 茶:2 黄:2 紫:1 青:1
記者	 灰:5 緑:3 黄:2 青:1
カップ	 白:5 青:1 茶:1 橙:1 黄:1 灰:1 桃:1
復旧	 青:5 黄:2 紫:1 橙:1 赤:1 緑:1
人形	 白:3 茶:2 桃:2 青:1 黄:1 黒:1 灰:1
再選	 緑:5 赤:2 黄:2 青:1 白:1
制限	 赤:4 黄:3 黒:3 紫:1
部長	 青:4 茶:2 黒:2 黄:1 灰:1 白:1
事業	 黒:3 灰:3 茶:2 緑:2 青:1
特有	 橙:3 茶:2 黄:2 紫:1 桃:1 黒:1 白:1
語	 青:2 黒:2 白:2 緑:2 赤:1 黄:1 灰:1
酒	 白:6 赤:2 青:1 黄:1 緑:1
ダメ	 赤:5 黒:4 青:1 黄:1
刑	 黒:6 赤:3 橙:1 灰:1
世界	 緑:5 青:4 紫:1 黄:1
摘発	 赤:3 黒:2 緑:2 青:1 黄:1 灰:1 白:1
過激	 赤:8 紫:2 黒:1
段	 茶:4 灰:3 黄:2 橙:1 黒:1
序盤	 白:5 茶:2 灰:2 緑:2
社	 灰:4 茶:2 橙:1 黒:1 桃:1 白:1 緑:1
漂流	 青:7 灰:2 黒:1 白:1
重要	 赤:9 白:1 緑:1
権利	 青:6 黒:2 緑:2 橙:1
激減	 赤:5 黒:3 紫:1 茶:1 灰:1
秩序	 緑:2 黒:2 白:2 青:1 橙:1 茶:1 黄:1 灰:1
兵	 黒:4 灰:2 白:2 緑:2 青:1
容疑	 灰:6 黒:2 赤:1 橙:1 白:1
基	 黒:4 茶:2 黄:2 白:2 青:1
先	 白:4 青:2 赤:2 橙:1 茶:1 緑:1
参加	 緑:4 青:3 赤:1 橙:1 灰:1 白:1
メジャー	 赤:3 青:2 黒:2 緑:2 茶:1 白:1
写真	 青:5 黒:2 白:2 灰:1 緑:1
実質	 青:2 茶:2 黒:2 紫:1 桃:1 橙:1 灰:1 白:1
基礎	 白:3 緑:3 茶:2 紫:1 青:1 灰:1
激戦	 赤:8 橙:1 黄:1 黒:1
船	 白:4 青:2 紫:2 赤:1 黒:1 灰:1
年度	 黄:3 橙:2 黒:2 紫:1 赤:1 灰:1 白:1
業務	 灰:3 黒:3 青:1 橙:1 茶:1 黄:1 緑:1
パターン	 青:5 黒:2 橙:1 茶:1 黄:1 灰:1
一覧	 白:4 青:3 黒:3 緑:1
残留	 青:3 茶:2 灰:2 白:2 橙:1 緑:1
室長	 白:3 青:2 緑:2 紫:1 橙:1 茶:1 黒:1
芸術	 紫:2 赤:2 白:2 桃:1 橙:1 黄:1 灰:1 黒:1
乗客	 緑:3 青:2 橙:2 紫:1 黄:1 桃:1 白:1
学会	 黒:3 黄:2 白:2 青:1 赤:1 灰:1 緑:1
再生	 白:5 緑:3 青:2 黒:1
客	 黒:4 茶:2 緑:2 橙:1 黄:1 桃:1
夫妻	 桃:6 青:2 茶:1 赤:1 黄:1
視察	 青:3 白:3 紫:1 橙:1 黄:1 灰:1 黒:1
財	 黄:3 紫:2 赤:2 橙:1 茶:1 灰:1 桃:1
拒否	 黒:4 灰:3 茶:2 紫:1 赤:1
人質	 紫:2 赤:2 黒:2 桃:2 灰:2 橙:1
ベビー	 赤:3 桃:3 白:2 紫:1 橙:1 黒:1
新春	 桃:7 黄:2 赤:1 緑:1
水素	 青:6 白:5
強	 赤:5 灰:2 青:1 茶:1 黒:1 桃:1
"代表"	 白:4 青:3 赤:2 紫:1 黒:1
マスターズ	 灰:3 青:2 黄:2 緑:2 黒:1 白:1
領域	 青:3 白:3 茶:2 紫:1 灰:1 緑:1
マルチメディア	 青:3 橙:2 緑:2 茶:1 黄:1 灰:1 白:1
取得	 青:2 黄:2 灰:2 白:2 茶:1 橙:1 緑:1
年	 白:3 茶:2 桃:2 青:1 赤:1 灰:1 黒:1
経済	 赤:3 黒:3 黄:2 青:1 茶:1 白:1
抗議	 赤:8 青:1 黄:1 黒:1
令	 青:2 赤:2 黄:2 白:2 茶:1 灰:1 黒:1
人物	 黒:3 橙:2 黄:2 青:1 茶:1 桃:1 白:1
ワールド	 緑:4 青:3 白:2 紫:1 橙:1
自分	 白:5 黒:2 青:1 茶:1 黄:1 灰:1
元締め	 茶:3 黒:3 紫:2 緑:2 白:1
インター	 白:4 灰:2 紫:1 青:1 赤:1 黄:1 緑:1
児童	 黄:3 桃:2 白:2 緑:2 青:1 茶:1
テレビ	 黒:7 茶:1 赤:1 橙:1 桃:1
めど	 青:3 黄:3 茶:2 黒:1 桃:1 緑:1
状態	 白:3 青:2 赤:2 黄:2 灰:1 緑:1
中	 白:4 灰:3 茶:1 赤:1 黒:1 桃:1
食事	 白:6 赤:1 黄:1 黒:1 桃:1 緑:1
防衛	 灰:3 橙:2 青:1 茶:1 黄:1 桃:1 白:1 緑:1
透明	 白:9 青:1 黄:1
アドバイス	 青:4 緑:3 白:2 赤:1 黄:1
差額	 黄:3 灰:3 茶:2 青:1 橙:1 黒:1
妻	 桃:6 赤:2 橙:2 白:1
防御	 灰:3 青:2 茶:2 赤:1 黄:1 黒:1 白:1
諮問	 白:3 茶:2 黒:2 灰:2 青:1 黄:1
スキー	 白:9 青:1 紫:1
最後	 黒:4 緑:2 青:1 赤:1 灰:1 桃:1 白:1
塩	 白:9 黄:1 灰:1
多く	 青:2 赤:2 茶:2 黒:2 橙:1 黄:1 緑:1
端末	 灰:3 黒:3 緑:2 青:1 橙:1 赤:1
歳末	 赤:5 白:4 青:1 灰:1
痛み	 赤:6 灰:3 青:1 橙:1
セール	 赤:7 黄:2 青:1 桃:1
確実	 黄:3 白:3 紫:1 青:1 赤:1 橙:1 緑:1
育成	 青:3 橙:2 桃:2 白:2 黄:1 緑:1
デジタル	 黒:3 灰:3 緑:3 黄:1 白:1
悪	 黒:10 灰:1
卒業	 白:4 黒:3 青:1 茶:1 黄:1 桃:1
通報	 赤:5 黄:2 黒:2 白:2
右	 赤:3 橙:2 青:1 茶:1 灰:1 黒:1 白:1 緑:1
ドキュメンタリー	 緑:2 黄:2 白:2 紫:1 青:1 茶:1 黒:1 灰:1
車	 黒:4 灰:3 青:2 赤:1 白:1
無視	 黒:5 灰:2 白:2 紫:1 青:1
指導	 赤:5 青:3 紫:1 黒:1 白:1
横	 黄:4 茶:2 緑:2 黒:1 灰:1 白:1
旅	 白:3 緑:3 青:1 赤:1 橙:1 茶:1 桃:1
要員	 青:2 白:2 紫:1 赤:1 桃:1 橙:1 黄:1 灰:1 黒:1
手法	 茶:3 黒:2 白:2 緑:2 橙:1 赤:1
会派	 黒:3 白:3 灰:2 青:1 紫:1 橙:1
医師	 白:8 赤:1 茶:1 灰:1
受諾	 青:3 茶:2 橙:2 黒:2 白:1 緑:1
ラグビー	 茶:7 緑:2 赤:1 黒:1
難航	 灰:5 黒:2 紫:1 茶:1 赤:1 黄:1
一致	 青:3 赤:2 黒:2 白:2 橙:1 緑:1
棋譜	 茶:4 白:3 灰:2 青:1 紫:1
継続	 青:3 緑:3 黄:2 橙:1 黒:1 白:1
対戦	 赤:7 青:1 紫:1 黄:1 黒:1
財団	 黄:5 灰:3 青:1 黒:1 白:1
最悪	 黒:8 紫:2 赤:1
祭	 赤:4 黄:2 紫:1 青:1 橙:1 茶:1 緑:1
匹敵	 赤:5 黄:2 灰:2 黒:1 緑:1
汚職	 黒:6 赤:2 灰:2 緑:1
デッキ	 白:5 茶:3 青:2 黒:1
局	 黄:4 紫:1 赤:1 茶:1 橙:1 灰:1 黒:1 白:1
立ち上がり	 白:4 緑:3 橙:2 青:1 黄:1
山岳	 茶:6 橙:1 黄:1 桃:1 灰:1 緑:1
革命	 赤:10 青:1
共同	 緑:4 青:3 橙:2 赤:1 白:1
維持	 青:3 黄:2 緑:2 橙:1 茶:1 灰:1 黒:1
夫	 青:3 黒:3 桃:2 茶:1 灰:1 緑:1
助教授	 白:3 青:2 茶:2 紫:1 橙:1 灰:1 緑:1
地球	 青:10 緑:1
ホテル	 白:4 紫:2 赤:2 橙:1 黒:1 桃:1
批判	 黒:3 赤:2 黄:2 桃:2 灰:1 白:1
ドラム缶	 茶:4 灰:3 緑:3 黒:1
南部	 橙:4 青:2 茶:2 赤:1 桃:1 黒:1
捕虜	 灰:6 黒:2 茶:1 黄:1 白:1
経費	 青:2 茶:2 黄:2 黒:2 赤:1 灰:1 緑:1
繁殖	 桃:3 緑:3 青:2 紫:1 赤:1 黒:1
講習	 青:3 灰:3 緑:2 茶:1 赤:1 白:1
ブーム	 赤:4 青:3 黄:2 紫:1 白:1
発動	 赤:6 黒:2 紫:1 青:1 橙:1
対処	 赤:3 青:2 茶:2 灰:2 黒:1 白:1
資格	 白:3 青:2 桃:2 赤:1 黄:1 灰:1 緑:1
ディフェンス	 青:4 黄:2 灰:2 茶:1 白:1 緑:1
"構成"	 緑:3 黒:2 白:2 紫:1 茶:1 赤:1 灰:1
美術	 赤:5 茶:2 紫:1 黒:1 白:1 緑:1
バス	 緑:3 黄:2 白:2 紫:1 青:1 橙:1 茶:1
停戦	 灰:5 緑:2 青:1 紫:1 赤:1 黄:1
戦力	 赤:7 灰:1 黒:1 白:1 緑:1
居住	 茶:5 白:2 橙:1 黄:1 桃:1 灰:1
敗退	 赤:2 青:2 灰:2 紫:1 茶:1 黄:1 黒:1 白:1
指摘	 赤:3 黒:2 青:1 紫:1 橙:1 黄:1 灰:1 白:1
建築	 茶:3 灰:2 白:2 青:1 桃:1 黒:1 緑:1
過半数	 青:3 赤:2 白:2 紫:1 橙:1 黒:1 緑:1
種	 茶:6 青:1 赤:1 橙:1 黄:1 緑:1
署	 黒:5 青:2 灰:2 白:2
総合	 青:3 橙:2 緑:2 紫:1 赤:1 黄:1 白:1
舞台	 茶:5 白:3 青:1 赤:1 緑:1
労	 茶:5 灰:2 青:1 赤:1 黄:1 桃:1
映画	 黒:5 青:2 紫:1 赤:1 茶:1 白:1
学部	 黒:3 青:2 黄:2 緑:2 灰:1 白:1
役割	 青:6 緑:2 赤:1 黄:1 白:1
フットボール	 白:6 青:1 茶:1 橙:1 黒:1 緑:1
建物	 灰:5 白:2 紫:1 青:1 黄:1 黒:1
チャンピオン	 黄:5 赤:3 青:1 橙:1 灰:1
管区	 灰:3 緑:3 赤:2 紫:1 青:1 橙:1
モデル	 紫:2 赤:2 黄:2 桃:2 白:2 橙:1
信任	 青:3 黄:2 白:2 紫:1 赤:1 灰:1 緑:1
調印	 赤:5 黄:2 茶:1 桃:1 灰:1 黒:1
改正	 白:4 赤:3 青:2 黒:1 桃:1
近所	 橙:3 茶:2 灰:2 緑:2 赤:1 白:1
連続	 赤:5 青:3 桃:2 緑:1
広報	 青:3 黄:3 橙:1 赤:1 灰:1 白:1 緑:1
手紙	 白:11
信頼	 緑:4 青:2 白:2 赤:1 桃:1 黒:1
資料	 白:7 青:1 茶:1 橙:1 灰:1
中小	 白:4 赤:3 黄:2 茶:1 黒:1
運動	 青:3 赤:2 黒:2 灰:2 紫:1 橙:1
番号	 黒:5 白:2 青:1 橙:1 灰:1 緑:1
拍車	 赤:4 紫:1 青:1 茶:1 黄:1 灰:1 黒:1 白:1
評論	 灰:3 白:2 赤:1 緑:1 橙:1 茶:1 黄:1 黒:1
ジュース	 橙:6 黄:2 茶:1 桃:1 黒:1
一気	 赤:5 黄:2 緑:2 青:1 白:1
主義	 青:3 黒:3 赤:2 白:2 紫:1
心配	 灰:6 青:1 紫:1 橙:1 赤:1 黄:1
"表"	 白:6 灰:3 青:1 赤:1
医療	 白:8 青:1 黄:1 緑:1
後ろ	 黒:6 茶:2 紫:1 桃:1 緑:1
案	 青:2 赤:2 黒:2 白:2 橙:1 桃:1 緑:1
重視	 赤:4 黄:2 黒:2 青:1 白:1 緑:1
全権	 黄:3 黒:2 紫:1 赤:1 桃:1 青:1 茶:1 白:1
